Area Code (M49),Area,Year,Unit,Value,Flag,Flag Description,Note
032,Argentina,1961,t,16000,A,Official figure,
032,Argentina,1962,t,14000,A,Official figure,
032,Argentina,1963,t,15000,A,Official figure,
032,Argentina,1964,t,17000,A,Official figure,
032,Argentina,1965,t,20000,A,Official figure,
032,Argentina,1966,t,16800,A,Official figure,
032,Argentina,1967,t,24400,A,Official figure,
032,Argentina,1968,t,19900,A,Official figure,
032,Argentina,1969,t,24900,A,Official figure,
032,Argentina,1970,t,26700,A,Official figure,
032,Argentina,1971,t,27500,A,Official figure,
032,Argentina,1972,t,25000,A,Official figure,
032,Argentina,1973,t,26000,A,Official figure,
032,Argentina,1974,t,28800,A,Official figure,
032,Argentina,1975,t,27800,A,Official figure,
032,Argentina,1976,t,31900,A,Official figure,
032,Argentina,1977,t,31700,A,Official figure,
032,Argentina,1978,t,30800,A,Official figure,
032,Argentina,1979,t,20200,A,Official figure,
032,Argentina,1980,t,16700,A,Official figure,
032,Argentina,1981,t,15600,A,Official figure,
032,Argentina,1982,t,10800,A,Official figure,
032,Argentina,1983,t,7900,A,Official figure,
032,Argentina,1984,t,7500,A,Official figure,
032,Argentina,1985,t,9000,A,Official figure,
032,Argentina,1986,t,10300,A,Official figure,
032,Argentina,1987,t,6500,E,Estimated value,
032,Argentina,1988,t,8000,E,Estimated value,
032,Argentina,1989,t,4500,E,Estimated value,
032,Argentina,1990,t,10000,E,Estimated value,
032,Argentina,1991,t,15000,E,Estimated value,
032,Argentina,1992,t,35000,E,Estimated value,
032,Argentina,1993,t,17000,E,Estimated value,
032,Argentina,1994,t,17000,E,Estimated value,
032,Argentina,1995,t,10000,E,Estimated value,
032,Argentina,1996,t,10000,E,Estimated value,
032,Argentina,1997,t,10000,E,Estimated value,
032,Argentina,1998,t,10000,E,Estimated value,
032,Argentina,1999,t,13000,E,Estimated value,
032,Argentina,2000,t,13000,E,Estimated value,
032,Argentina,2001,t,13000,E,Estimated value,
032,Argentina,2002,t,15000,E,Estimated value,
032,Argentina,2003,t,15000,E,Estimated value,
032,Argentina,2004,t,15000,E,Estimated value,
032,Argentina,2005,t,15000,E,Estimated value,
032,Argentina,2006,t,15200,E,Estimated value,
032,Argentina,2007,t,15500,E,Estimated value,
032,Argentina,2008,t,15500,E,Estimated value,
032,Argentina,2009,t,16000,E,Estimated value,
032,Argentina,2010,t,18978,A,Official figure,
032,Argentina,2011,t,16459,A,Official figure,
032,Argentina,2012,t,14750,A,Official figure,
032,Argentina,2013,t,19500,E,Estimated value,
032,Argentina,2014,t,16269.58,I,Value imputed by a receiving agency,
032,Argentina,2015,t,16112.03,I,Value imputed by a receiving agency,
032,Argentina,2016,t,16736.97,I,Value imputed by a receiving agency,
032,Argentina,2017,t,16549.56,I,Value imputed by a receiving agency,
032,Argentina,2018,t,16817,I,Value imputed by a receiving agency,
032,Argentina,2019,t,16850.63,I,Value imputed by a receiving agency,
032,Argentina,2020,t,16970.83,I,Value imputed by a receiving agency,
032,Argentina,2021,t,17098.34,I,Value imputed by a receiving agency,
032,Argentina,2022,t,17264.27,I,Value imputed by a receiving agency,
032,Argentina,2023,t,17371.54,I,Value imputed by a receiving agency,
032,Argentina,2024,t,17244.71,E,Estimated value,
051,Armenia,2003,t,4339,A,Official figure,
051,Armenia,2004,t,8337,A,Official figure,
051,Armenia,2005,t,7333,A,Official figure,
051,Armenia,2006,t,3161,A,Official figure,
051,Armenia,2007,t,9530,A,Official figure,
051,Armenia,2008,t,10697,A,Official figure,
051,Armenia,2009,t,8425.3,A,Official figure,
051,Armenia,2010,t,4219,A,Official figure,
051,Armenia,2011,t,9507,A,Official figure,
051,Armenia,2012,t,14375,A,Official figure,
051,Armenia,2013,t,16847,A,Official figure,
051,Armenia,2014,t,18268,A,Official figure,
051,Armenia,2015,t,15359.6,A,Official figure,
051,Armenia,2016,t,21117,A,Official figure,
051,Armenia,2017,t,12076,A,Official figure,
051,Armenia,2018,t,9366,A,Official figure,
051,Armenia,2019,t,5775,A,Official figure,
051,Armenia,2020,t,7143.7,A,Official figure,
051,Armenia,2021,t,4567.8,A,Official figure,
051,Armenia,2022,t,7114.1,A,Official figure,
051,Armenia,2023,t,8537.7,A,Official figure,
051,Armenia,2024,t,6701.5,A,Official figure,
040,Austria,1991,t,24469,A,Official figure,
040,Austria,1992,t,23108,A,Official figure,
040,Austria,1993,t,30991,A,Official figure,
040,Austria,1994,t,37775,A,Official figure,
040,Austria,1995,t,13824,A,Official figure,
040,Austria,1996,t,6157,A,Official figure,
040,Austria,1997,t,4461,A,Official figure,
040,Austria,1998,t,4705,A,Official figure,
040,Austria,1999,t,6342,A,Official figure,
040,Austria,2000,t,5560.14,A,Official figure,
040,Austria,2001,t,12804.57,A,Official figure,
040,Austria,2002,t,19139.08,A,Official figure,
040,Austria,2003,t,26159.9,A,Official figure,
040,Austria,2004,t,30642.75,A,Official figure,
040,Austria,2005,t,28774.98,A,Official figure,
040,Austria,2006,t,28126.7,A,Official figure,
040,Austria,2007,t,36561.06,A,Official figure,
040,Austria,2008,t,45442.26,A,Official figure,
040,Austria,2009,t,50779.16,A,Official figure,
040,Austria,2010,t,88124.83,A,Official figure,
040,Austria,2011,t,42526.8,A,Official figure,
040,Austria,2012,t,42659.42,A,Official figure,
040,Austria,2013,t,49403.37,A,Official figure,
040,Austria,2014,t,51430.52,A,Official figure,
040,Austria,2015,t,54563,A,Official figure,
040,Austria,2016,t,47311,A,Official figure,
040,Austria,2017,t,43535,A,Official figure,
040,Austria,2018,t,23450,A,Official figure,
040,Austria,2019,t,22550,A,Official figure,
040,Austria,2020,t,29800,A,Official figure,
040,Austria,2021,t,27060,A,Official figure,
040,Austria,2022,t,19290,A,Official figure,
040,Austria,2023,t,19440,A,Official figure,
040,Austria,2024,t,18910,A,Official figure,
112,Belarus,1995,t,1200,A,Official figure,
112,Belarus,1996,t,3700,X,Figure from external organization,Unofficial figure
112,Belarus,1997,t,4000,A,Official figure,
112,Belarus,1998,t,1200,A,Official figure,
112,Belarus,1999,t,1000,A,Official figure,
112,Belarus,2000,t,7000,A,Official figure,
112,Belarus,2001,t,6000,A,Official figure,
112,Belarus,2002,t,2000,A,Official figure,
112,Belarus,2003,t,16636,A,Official figure,
112,Belarus,2004,t,8444,A,Official figure,
112,Belarus,2005,t,13580,A,Official figure,
112,Belarus,2006,t,16444,A,Official figure,
112,Belarus,2007,t,26161,A,Official figure,
112,Belarus,2008,t,26961,A,Official figure,
112,Belarus,2009,t,15550,A,Official figure,
112,Belarus,2010,t,21156,A,Official figure,
112,Belarus,2011,t,50788,A,Official figure,
112,Belarus,2012,t,40028,A,Official figure,
112,Belarus,2013,t,15832,A,Official figure,
112,Belarus,2014,t,27096,A,Official figure,
112,Belarus,2015,t,23648,A,Official figure,
112,Belarus,2016,t,18932,A,Official figure,
112,Belarus,2017,t,21670,A,Official figure,
112,Belarus,2018,t,19761,A,Official figure,
112,Belarus,2019,t,20604,A,Official figure,
112,Belarus,2020,t,22177,A,Official figure,
112,Belarus,2021,t,23867.36,I,Value imputed by a receiving agency,
112,Belarus,2022,t,23668,I,Value imputed by a receiving agency,
112,Belarus,2023,t,22225.06,I,Value imputed by a receiving agency,
112,Belarus,2024,t,22124.94,I,Value imputed by a receiving agency,
056,Belgium,2018,t,15140,A,Official figure,
056,Belgium,2019,t,18130,A,Official figure,
056,Belgium,2020,t,20130,A,Official figure,
056,Belgium,2021,t,21500,A,Official figure,
056,Belgium,2022,t,3090,A,Official figure,
056,Belgium,2023,t,2650,A,Official figure,
056,Belgium,2024,t,3160,A,Official figure,
064,Bhutan,1988,t,1000,E,Estimated value,
064,Bhutan,1989,t,1000,E,Estimated value,
064,Bhutan,1990,t,1000,E,Estimated value,
064,Bhutan,1991,t,1000,E,Estimated value,
064,Bhutan,1992,t,1000,E,Estimated value,
064,Bhutan,1993,t,1000,E,Estimated value,
064,Bhutan,1994,t,1000,E,Estimated value,
064,Bhutan,1995,t,1000,E,Estimated value,
064,Bhutan,1996,t,1000,E,Estimated value,
064,Bhutan,1997,t,1000,E,Estimated value,
064,Bhutan,1998,t,1000,E,Estimated value,
064,Bhutan,1999,t,1000,E,Estimated value,
064,Bhutan,2000,t,1000,E,Estimated value,
064,Bhutan,2001,t,1000,E,Estimated value,
064,Bhutan,2002,t,1000,E,Estimated value,
064,Bhutan,2003,t,1000,E,Estimated value,
064,Bhutan,2004,t,922,A,Official figure,
064,Bhutan,2005,t,1000,E,Estimated value,
064,Bhutan,2006,t,1000,E,Estimated value,
064,Bhutan,2007,t,1000,E,Estimated value,
064,Bhutan,2008,t,1000,E,Estimated value,
064,Bhutan,2009,t,1000,E,Estimated value,
064,Bhutan,2010,t,1000,E,Estimated value,
064,Bhutan,2011,t,1000,E,Estimated value,
064,Bhutan,2012,t,1100,E,Estimated value,
064,Bhutan,2013,t,1200,E,Estimated value,
064,Bhutan,2014,t,1248.58,I,Value imputed by a receiving agency,
064,Bhutan,2015,t,1085.48,I,Value imputed by a receiving agency,
064,Bhutan,2016,t,1178.02,E,Estimated value,
064,Bhutan,2017,t,1169,I,Value imputed by a receiving agency,
064,Bhutan,2018,t,1170.3,I,Value imputed by a receiving agency,
064,Bhutan,2019,t,1175.57,I,Value imputed by a receiving agency,
064,Bhutan,2020,t,1182.88,I,Value imputed by a receiving agency,
064,Bhutan,2021,t,1200.19,I,Value imputed by a receiving agency,
064,Bhutan,2022,t,1186.22,E,Estimated value,
064,Bhutan,2023,t,1189.76,E,Estimated value,
064,Bhutan,2024,t,1192.06,E,Estimated value,
068,Bolivia (Plurinational State of),1961,t,200,E,Estimated value,
068,Bolivia (Plurinational State of),1962,t,200,E,Estimated value,
068,Bolivia (Plurinational State of),1963,t,200,E,Estimated value,
068,Bolivia (Plurinational State of),1964,t,200,E,Estimated value,
068,Bolivia (Plurinational State of),1965,t,200,E,Estimated value,
068,Bolivia (Plurinational State of),1966,t,300,E,Estimated value,
068,Bolivia (Plurinational State of),1967,t,300,E,Estimated value,
068,Bolivia (Plurinational State of),1968,t,300,E,Estimated value,
068,Bolivia (Plurinational State of),1969,t,300,E,Estimated value,
068,Bolivia (Plurinational State of),1970,t,300,A,Official figure,
068,Bolivia (Plurinational State of),1971,t,300,E,Estimated value,
068,Bolivia (Plurinational State of),1972,t,315,A,Official figure,
068,Bolivia (Plurinational State of),1973,t,320,A,Official figure,
068,Bolivia (Plurinational State of),1974,t,320,E,Estimated value,
068,Bolivia (Plurinational State of),1975,t,330,A,Official figure,
068,Bolivia (Plurinational State of),1976,t,345,A,Official figure,
068,Bolivia (Plurinational State of),1977,t,330,A,Official figure,
068,Bolivia (Plurinational State of),1978,t,430,A,Official figure,
068,Bolivia (Plurinational State of),1979,t,520,A,Official figure,
068,Bolivia (Plurinational State of),1980,t,510,A,Official figure,
068,Bolivia (Plurinational State of),1981,t,1110,A,Official figure,
068,Bolivia (Plurinational State of),1982,t,1170,A,Official figure,
068,Bolivia (Plurinational State of),1983,t,218,A,Official figure,
068,Bolivia (Plurinational State of),1984,t,1238,A,Official figure,
068,Bolivia (Plurinational State of),1985,t,979,A,Official figure,
068,Bolivia (Plurinational State of),1986,t,860,A,Official figure,
068,Bolivia (Plurinational State of),1987,t,970,A,Official figure,
068,Bolivia (Plurinational State of),1988,t,785,A,Official figure,
068,Bolivia (Plurinational State of),1989,t,775,A,Official figure,
068,Bolivia (Plurinational State of),1990,t,665,A,Official figure,
068,Bolivia (Plurinational State of),1991,t,885,A,Official figure,
068,Bolivia (Plurinational State of),1992,t,590,A,Official figure,
068,Bolivia (Plurinational State of),1993,t,740,A,Official figure,
068,Bolivia (Plurinational State of),1994,t,750,E,Estimated value,
068,Bolivia (Plurinational State of),1995,t,724.07,I,Value imputed by a receiving agency,
068,Bolivia (Plurinational State of),1996,t,721.59,I,Value imputed by a receiving agency,
068,Bolivia (Plurinational State of),1997,t,721.86,I,Value imputed by a receiving agency,
068,Bolivia (Plurinational State of),1998,t,722.09,I,Value imputed by a receiving agency,
068,Bolivia (Plurinational State of),1999,t,760,E,Estimated value,
068,Bolivia (Plurinational State of),2000,t,726.76,I,Value imputed by a receiving agency,
068,Bolivia (Plurinational State of),2001,t,750,E,Estimated value,
068,Bolivia (Plurinational State of),2002,t,724.21,I,Value imputed by a receiving agency,
068,Bolivia (Plurinational State of),2003,t,700,E,Estimated value,
068,Bolivia (Plurinational State of),2004,t,658,X,Figure from external organization,Unofficial figure
068,Bolivia (Plurinational State of),2005,t,678,X,Figure from external organization,Unofficial figure
068,Bolivia (Plurinational State of),2006,t,708,A,Official figure,
068,Bolivia (Plurinational State of),2007,t,740,A,Official figure,
068,Bolivia (Plurinational State of),2008,t,758,A,Official figure,
068,Bolivia (Plurinational State of),2009,t,777,A,Official figure,
068,Bolivia (Plurinational State of),2010,t,628,A,Official figure,
068,Bolivia (Plurinational State of),2011,t,921,A,Official figure,
068,Bolivia (Plurinational State of),2012,t,608.75,A,Official figure,
068,Bolivia (Plurinational State of),2013,t,638,A,Official figure,
068,Bolivia (Plurinational State of),2014,t,619,A,Official figure,
068,Bolivia (Plurinational State of),2015,t,756,A,Official figure,
068,Bolivia (Plurinational State of),2016,t,774,A,Official figure,
068,Bolivia (Plurinational State of),2017,t,780,A,Official figure,
068,Bolivia (Plurinational State of),2018,t,777,A,Official figure,
068,Bolivia (Plurinational State of),2019,t,793,A,Official figure,
068,Bolivia (Plurinational State of),2020,t,780,A,Official figure,
068,Bolivia (Plurinational State of),2021,t,780.11,A,Official figure,
068,Bolivia (Plurinational State of),2022,t,781.95,A,Official figure,
068,Bolivia (Plurinational State of),2023,t,716.94,A,Official figure,
068,Bolivia (Plurinational State of),2024,t,772.45,A,Official figure,
072,Botswana,1976,t,900,E,Estimated value,
072,Botswana,1977,t,1600,E,Estimated value,
072,Botswana,1978,t,1600,E,Estimated value,
072,Botswana,1979,t,1600,E,Estimated value,
072,Botswana,1980,t,1600,E,Estimated value,
072,Botswana,1981,t,1600,E,Estimated value,
072,Botswana,1982,t,1600,E,Estimated value,
072,Botswana,1983,t,1600,E,Estimated value,
072,Botswana,1984,t,1600,E,Estimated value,
072,Botswana,1985,t,1600,E,Estimated value,
072,Botswana,1986,t,1600,E,Estimated value,
072,Botswana,1987,t,1600,E,Estimated value,
072,Botswana,1988,t,1600,E,Estimated value,
072,Botswana,1989,t,1600,E,Estimated value,
072,Botswana,1990,t,1800,E,Estimated value,
072,Botswana,1991,t,2000,E,Estimated value,
072,Botswana,1992,t,2500,E,Estimated value,
072,Botswana,1993,t,3000,E,Estimated value,
072,Botswana,1994,t,2914.27,I,Value imputed by a receiving agency,
072,Botswana,1995,t,2766.17,I,Value imputed by a receiving agency,
072,Botswana,1996,t,2643.4,I,Value imputed by a receiving agency,
072,Botswana,1997,t,2508.1,I,Value imputed by a receiving agency,
072,Botswana,1998,t,2500,E,Estimated value,
072,Botswana,1999,t,2683.02,I,Value imputed by a receiving agency,
072,Botswana,2000,t,3000,E,Estimated value,
072,Botswana,2001,t,2500,E,Estimated value,
072,Botswana,2002,t,1800,E,Estimated value,
072,Botswana,2003,t,1600,E,Estimated value,
072,Botswana,2004,t,1738.72,I,Value imputed by a receiving agency,
072,Botswana,2005,t,1780.1,I,Value imputed by a receiving agency,
072,Botswana,2006,t,1835.64,I,Value imputed by a receiving agency,
072,Botswana,2007,t,1800,E,Estimated value,
072,Botswana,2008,t,2401.01,I,Value imputed by a receiving agency,
072,Botswana,2009,t,2940.58,I,Value imputed by a receiving agency,
072,Botswana,2010,t,3600,E,Estimated value,
072,Botswana,2011,t,3700,E,Estimated value,
072,Botswana,2012,t,3800,E,Estimated value,
072,Botswana,2013,t,3900,E,Estimated value,
072,Botswana,2014,t,3995.48,I,Value imputed by a receiving agency,
072,Botswana,2015,t,4112.04,I,Value imputed by a receiving agency,
072,Botswana,2016,t,4002.51,E,Estimated value,
072,Botswana,2017,t,3868.96,I,Value imputed by a receiving agency,
072,Botswana,2018,t,3994.5,E,Estimated value,
072,Botswana,2019,t,4146.65,I,Value imputed by a receiving agency,
072,Botswana,2020,t,4003.37,E,Estimated value,
072,Botswana,2021,t,4183.78,I,Value imputed by a receiving agency,
072,Botswana,2022,t,4197.78,I,Value imputed by a receiving agency,
072,Botswana,2023,t,4211.75,I,Value imputed by a receiving agency,
072,Botswana,2024,t,4225.72,I,Value imputed by a receiving agency,
100,Bulgaria,1961,t,8000,E,Estimated value,
100,Bulgaria,1962,t,15000,E,Estimated value,
100,Bulgaria,1963,t,25000,E,Estimated value,
100,Bulgaria,1964,t,40000,E,Estimated value,
100,Bulgaria,1965,t,67368,A,Official figure,
100,Bulgaria,1966,t,2920,A,Official figure,
100,Bulgaria,1967,t,3272,A,Official figure,
100,Bulgaria,1968,t,5123,A,Official figure,
100,Bulgaria,1969,t,2012,A,Official figure,
100,Bulgaria,1970,t,12257,A,Official figure,
100,Bulgaria,1971,t,3982,A,Official figure,
100,Bulgaria,1972,t,4893,A,Official figure,
100,Bulgaria,1973,t,2658,A,Official figure,
100,Bulgaria,1974,t,165692,A,Official figure,
100,Bulgaria,1975,t,46394,A,Official figure,
100,Bulgaria,1976,t,46761,A,Official figure,
100,Bulgaria,1977,t,26268,A,Official figure,
100,Bulgaria,1978,t,144800,X,Figure from external organization,Unofficial figure
100,Bulgaria,1979,t,10400,X,Figure from external organization,Unofficial figure
100,Bulgaria,1980,t,21200,X,Figure from external organization,Unofficial figure
100,Bulgaria,1981,t,30400,X,Figure from external organization,Unofficial figure
100,Bulgaria,1982,t,41869,X,Figure from external organization,Unofficial figure
100,Bulgaria,1983,t,25764,X,Figure from external organization,Unofficial figure
100,Bulgaria,1984,t,17370,X,Figure from external organization,Unofficial figure
100,Bulgaria,1985,t,21200,X,Figure from external organization,Unofficial figure
100,Bulgaria,1986,t,17500,A,Official figure,
100,Bulgaria,1987,t,34800,X,Figure from external organization,Unofficial figure
100,Bulgaria,1988,t,43800,X,Figure from external organization,Unofficial figure
100,Bulgaria,1989,t,62660,A,Official figure,
100,Bulgaria,1990,t,75921,A,Official figure,
100,Bulgaria,1991,t,82404,A,Official figure,
100,Bulgaria,1992,t,48575,A,Official figure,
100,Bulgaria,1993,t,26000,A,Official figure,
100,Bulgaria,1994,t,17859,A,Official figure,
100,Bulgaria,1995,t,17359,A,Official figure,
100,Bulgaria,1996,t,13340,X,Figure from external organization,Unofficial figure
100,Bulgaria,1997,t,15100,X,Figure from external organization,Unofficial figure
100,Bulgaria,1998,t,20323,A,Official figure,
100,Bulgaria,1999,t,16000,E,Estimated value,
100,Bulgaria,2000,t,15000,X,Figure from external organization,Unofficial figure
100,Bulgaria,2001,t,14766.48,I,Value imputed by a receiving agency,
100,Bulgaria,2002,t,12000,E,Estimated value,
100,Bulgaria,2003,t,8499,A,Official figure,
100,Bulgaria,2004,t,7322,A,Official figure,
100,Bulgaria,2005,t,3456,A,Official figure,
100,Bulgaria,2006,t,675,A,Official figure,
100,Bulgaria,2007,t,1125,A,Official figure,
100,Bulgaria,2008,t,379,A,Official figure,
100,Bulgaria,2009,t,400,E,Estimated value,
100,Bulgaria,2010,t,527,A,Official figure,
100,Bulgaria,2011,t,1238.72,I,Value imputed by a receiving agency,
100,Bulgaria,2012,t,1760,A,Official figure,
100,Bulgaria,2013,t,5963,A,Official figure,
100,Bulgaria,2014,t,217,A,Official figure,
100,Bulgaria,2015,t,1102,A,Official figure,
100,Bulgaria,2016,t,1536,A,Official figure,
100,Bulgaria,2017,t,1902,A,Official figure,
100,Bulgaria,2018,t,6110,A,Official figure,
100,Bulgaria,2019,t,6410,A,Official figure,
100,Bulgaria,2020,t,9670,A,Official figure,
100,Bulgaria,2021,t,6120,A,Official figure,
100,Bulgaria,2022,t,7560,A,Official figure,
100,Bulgaria,2023,t,7980,A,Official figure,
100,Bulgaria,2024,t,8100,A,Official figure,
108,Burundi,2000,t,9465,A,Official figure,
108,Burundi,2001,t,10589,A,Official figure,
108,Burundi,2002,t,10706,A,Official figure,
108,Burundi,2003,t,10597,A,Official figure,
108,Burundi,2004,t,10597,A,Official figure,
108,Burundi,2005,t,10597,A,Official figure,
108,Burundi,2006,t,10756,A,Official figure,
108,Burundi,2007,t,10741,A,Official figure,
108,Burundi,2008,t,10742,A,Official figure,
108,Burundi,2009,t,10846,A,Official figure,
108,Burundi,2010,t,10846,A,Official figure,
108,Burundi,2011,t,10777,A,Official figure,
108,Burundi,2012,t,5469,A,Official figure,
108,Burundi,2013,t,1806,A,Official figure,
108,Burundi,2014,t,3084,A,Official figure,
108,Burundi,2015,t,13062.23,I,Value imputed by a receiving agency,
108,Burundi,2016,t,29665,A,Official figure,
108,Burundi,2017,t,14773,A,Official figure,
108,Burundi,2018,t,18441,A,Official figure,
108,Burundi,2019,t,11000,X,Figure from external organization,Unofficial figure
108,Burundi,2020,t,14738,E,Estimated value,
108,Burundi,2021,t,14726.33,E,Estimated value,
108,Burundi,2022,t,13488.11,E,Estimated value,
108,Burundi,2023,t,14317.48,E,Estimated value,
108,Burundi,2024,t,14177.31,E,Estimated value,
148,Chad,1961,t,7100,E,Estimated value,
148,Chad,1962,t,7200,E,Estimated value,
148,Chad,1963,t,7300,E,Estimated value,
148,Chad,1964,t,7400,E,Estimated value,
148,Chad,1965,t,7500,E,Estimated value,
148,Chad,1966,t,7800,E,Estimated value,
148,Chad,1967,t,7900,E,Estimated value,
148,Chad,1968,t,7900,E,Estimated value,
148,Chad,1969,t,8000,E,Estimated value,
148,Chad,1970,t,8000,A,Official figure,
148,Chad,1971,t,8200,A,Official figure,
148,Chad,1972,t,8300,A,Official figure,
148,Chad,1973,t,8000,A,Official figure,
148,Chad,1974,t,8500,A,Official figure,
148,Chad,1975,t,10000,A,Official figure,
148,Chad,1976,t,11000,A,Official figure,
148,Chad,1977,t,12000,E,Estimated value,
148,Chad,1978,t,20000,E,Estimated value,
148,Chad,1979,t,30000,E,Estimated value,
148,Chad,1980,t,45000,E,Estimated value,
148,Chad,1981,t,60000,E,Estimated value,
148,Chad,1982,t,55000,E,Estimated value,
148,Chad,1983,t,47299,A,Official figure,
148,Chad,1984,t,18771,A,Official figure,
148,Chad,1985,t,95277,A,Official figure,
148,Chad,1986,t,42301,A,Official figure,
148,Chad,1987,t,36241,A,Official figure,
148,Chad,1988,t,84342,A,Official figure,
148,Chad,1989,t,74899,A,Official figure,
148,Chad,1990,t,56686,A,Official figure,
148,Chad,1991,t,131155,A,Official figure,
148,Chad,1992,t,97908,A,Official figure,
148,Chad,1993,t,75448,A,Official figure,
148,Chad,1994,t,122075,A,Official figure,
148,Chad,1995,t,97996,A,Official figure,
148,Chad,1996,t,92581,A,Official figure,
148,Chad,1997,t,95829,A,Official figure,
148,Chad,1998,t,135486,A,Official figure,
148,Chad,1999,t,177051,A,Official figure,
148,Chad,2000,t,120170,A,Official figure,
148,Chad,2001,t,206197,A,Official figure,
148,Chad,2002,t,151050,A,Official figure,
148,Chad,2003,t,290189,A,Official figure,
148,Chad,2004,t,267443,A,Official figure,
148,Chad,2005,t,338918,A,Official figure,
148,Chad,2006,t,337595,A,Official figure,
148,Chad,2007,t,583950,A,Official figure,
148,Chad,2008,t,406200,A,Official figure,
148,Chad,2009,t,315388,A,Official figure,
148,Chad,2010,t,1066278,A,Official figure,
148,Chad,2011,t,206422,A,Official figure,
148,Chad,2012,t,500102,A,Official figure,
148,Chad,2013,t,469558,A,Official figure,
148,Chad,2014,t,494445,A,Official figure,
148,Chad,2015,t,431056,A,Official figure,
148,Chad,2016,t,453716,A,Official figure,
148,Chad,2017,t,448500,A,Official figure,
148,Chad,2018,t,578562.44,A,Official figure,
148,Chad,2019,t,528373,A,Official figure,
148,Chad,2020,t,538196.75,A,Official figure,
148,Chad,2021,t,494352,A,Official figure,
148,Chad,2022,t,540719,A,Official figure,
148,Chad,2023,t,552226,A,Official figure,
148,Chad,2024,t,627560,A,Official figure,
159,China,1961,t,1000,E,Estimated value,
159,China,1962,t,1000,E,Estimated value,
159,China,1963,t,2000,E,Estimated value,
159,China,1964,t,2000,E,Estimated value,
159,China,1965,t,3000,E,Estimated value,
159,China,1966,t,5000,E,Estimated value,
159,China,1967,t,7000,E,Estimated value,
159,China,1968,t,9000,E,Estimated value,
159,China,1969,t,15000,E,Estimated value,
159,China,1970,t,15000,E,Estimated value,
159,China,1971,t,15000,E,Estimated value,
159,China,1972,t,10000,E,Estimated value,
159,China,1973,t,8000,E,Estimated value,
159,China,1974,t,5000,E,Estimated value,
159,China,1975,t,2500,E,Estimated value,
159,China,1976,t,2000,E,Estimated value,
159,China,1977,t,1000,E,Estimated value,
159,China,1978,t,500,E,Estimated value,
159,China,1979,t,500,E,Estimated value,
159,China,1980,t,500,E,Estimated value,
159,China,1981,t,500,E,Estimated value,
159,China,1982,t,648,A,Official figure,
159,China,1983,t,234,A,Official figure,
159,China,1984,t,238,A,Official figure,
159,China,1985,t,254,A,Official figure,
159,China,1986,t,904,A,Official figure,
159,China,1987,t,1472,A,Official figure,
159,China,1988,t,1200,A,Official figure,
159,China,1989,t,361,A,Official figure,
159,China,1990,t,426,A,Official figure,
159,China,1991,t,188,A,Official figure,
159,China,1992,t,295,A,Official figure,
159,China,1993,t,310,A,Official figure,
159,China,1994,t,290,A,Official figure,
159,China,1995,t,456,A,Official figure,
159,China,1996,t,388,A,Official figure,
159,China,1997,t,513,A,Official figure,
159,China,1998,t,568,A,Official figure,
159,China,1999,t,20305,E,Estimated value,
159,China,2000,t,25771,E,Estimated value,
159,China,2001,t,30384,E,Estimated value,
159,China,2002,t,35413,E,Estimated value,
159,China,2003,t,30375,E,Estimated value,
159,China,2004,t,29154,E,Estimated value,
159,China,2005,t,28236,E,Estimated value,
159,China,2006,t,20357,E,Estimated value,
159,China,2007,t,30189,E,Estimated value,
159,China,2008,t,30369,E,Estimated value,
159,China,2009,t,25548,E,Estimated value,
159,China,2010,t,30421.06,E,Estimated value,
159,China,2011,t,36180.88,E,Estimated value,
159,China,2012,t,39689.91,E,Estimated value,
159,China,2013,t,38091.47,E,Estimated value,
159,China,2014,t,44494,E,Estimated value,
159,China,2015,t,44905.99,E,Estimated value,
159,China,2016,t,42499.3,E,Estimated value,
159,China,2017,t,42408.06,E,Estimated value,
159,China,2018,t,43212.72,E,Estimated value,
159,China,2019,t,44141.6,E,Estimated value,
159,China,2020,t,44931.04,E,Estimated value,
159,China,2021,t,44091.55,E,Estimated value,
